Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist,pais,region,region_label
44883,5tYSvirNbEi8CsVVNlgRR6,Shinedown,Somewhere in the Stratosphere,Save Me - Acoustic; Live from Kansas City,26,220893,False,0.602,0.92,11,-4.2,0,0.0339,0.000777,3.43e-06,0.983,0.608,116.042,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44892,3Xma1yBBGqvgA15TUyEyGK,Shinedown,The Studio Album Collection,Call Me,26,222200,False,0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,95.562,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44897,39JQkBrKRTYUby0gixMpmi,Alice In Chains,Live,"Bleed the Freak - Live at the Moore Theatre, Seattle, WA - December 1990",26,273626,False,0.202,0.843,8,-6.009,1,0.0622,0.000539,0.103,0.992,0.31,116.619,4,grunge,Alice In Chains,Alice In Chains,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44899,5uJkC7nMVgXzbAl1j0vGZZ,Alice In Chains,Live,"Would? - Live at Glasgow Barrowland, Glasgow, UK March 1993",26,228866,False,0.203,0.922,1,-6.358,1,0.0682,1.79e-05,0.535,0.789,0.27,92.48,4,grunge,Alice In Chains,Alice In Chains,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44913,2jKnUcyrCADkeSy6gcN1qa,Foo Fighters,Medicine At Midnight,Chasing Birds,52,252293,False,0.62,0.532,2,-7.297,1,0.023,0.0392,0.0245,0.112,0.369,143.993,4,grunge,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44919,0LnkNEgEXv83bVVvgnB9Et,Nirvana,Nirvana,Come As You Are,49,219040,False,0.49,0.835,4,-6.323,0,0.0332,8.38e-05,0.00373,0.0908,0.519,119.92,4,grunge,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44921,3QAE7ypzhNZzQxOjKCGHD9,Alice In Chains,Unplugged,"Nutshell - Live at the Majestic Theatre, Brooklyn, NY - April 1996",55,297106,False,0.36,0.548,3,-12.938,0,0.0468,0.328,0.217,0.971,0.244,121.801,3,grunge,Alice In Chains,Alice In Chains,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44923,0rdqOKr8QvWCDz8tNB7kNC,Pearl Jam,"2000.08.24 - Jones Beach, New York (NYC) [Live]",Daughter - Live,25,427800,False,0.438,0.823,4,-10.983,1,0.0567,0.25,0.0222,0.908,0.295,116.464,4,grunge,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44928,6VGKfZmYkkMsd2pij0jNiF,Breaking Benjamin,We Are Not Alone,Sooner Or Later,54,218800,False,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.416,92.827,4,grunge,Breaking Benjamin,Breaking Benjamin,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44930,2XvrMHbSO077Ajg7QTTNdY,Foo Fighters,"Echoes, Silence, Patience & Grace",Let It Die,58,244960,False,0.596,0.557,0,-6.401,1,0.0299,0.027,1.64e-05,0.0914,0.314,124.023,4,grunge,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44931,4rtZtLpriBscg7zta3TZxp,Nirvana,In Utero - 20th Anniversary Remaster,Milk It,52,234746,False,0.468,0.524,1,-12.38,0,0.0474,0.00064,0.0221,0.131,0.537,136.293,4,grunge,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44935,203V9RupC0inPRjWOkpEII,Shinedown,Somewhere in the Stratosphere,The Crow & the Butterfly - Acoustic; Live from Kansas City,25,276626,False,0.443,0.721,5,-5.36,1,0.0311,0.0165,0.0,0.986,0.305,149.025,3,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44936,7JHzUO9nzB5N4d3xMAxKim,Shinedown,Somewhere in the Stratosphere,Cyanide Sweet Tooth Suicide - Live from Washington State,25,217520,True,0.439,0.998,2,-1.854,0,0.249,3.58e-05,0.000203,0.218,0.0382,131.059,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44940,3374WtLJ1MFb0KomobKchE,Shinedown,The Studio Album Collection,Devour,25,229973,False,0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44944,2RZTOHYYfQarBj1X41R89b,Shinedown,The Studio Album Collection,Burning Bright,25,226973,False,0.524,0.769,2,-5.262,1,0.0314,0.000431,4.48e-06,0.103,0.262,113.43,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44945,1BpBQgXxBDGlwvuJWEN0dU,Shinedown,Somewhere in the Stratosphere,Her Name Is Alice - Live from Washington State,25,305280,False,0.467,0.521,7,-5.787,0,0.0314,0.135,2.29e-05,0.729,0.0399,95.091,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44947,3vL9lPWBuv0ZR3c5YmdhDl,Pearl Jam,Yield,Given to Fly,60,238866,False,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,4,grunge,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44948,4JRpokvKWTgkxUVfrsGifs,Shinedown,The Studio Album Collection,Heroes,25,204026,False,0.379,0.903,0,-4.812,0,0.0351,7.51e-05,1.98e-05,0.0933,0.687,168.975,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44951,46DFLr1KAE4nfWcsgkT4xi,Linkin Park;DJ Babu;Pharoahe Monch;Evidence,Reanimation,H! Vltg3 (Evidence Reanimation) [feat. Pharoahe Monch and DJ Babu],41,210733,False,0.66,0.943,1,-4.166,0,0.277,0.129,0.0,0.557,0.599,93.696,4,grunge,Linkin Park,Linkin Park,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44963,5bp8r2lUzk4QOtoFeVPNZB,Linkin Park,Minutes to Midnight (Deluxe Edition),What I've Done - Distorted Remix,33,227573,False,0.565,0.894,7,-4.349,0,0.0433,6.71e-05,0.0739,0.0802,0.595,120.025,4,grunge,Linkin Park,Linkin Park,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44969,7yaCciuyB1IhgMvLBE8Wa4,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,All Apologies,51,230960,False,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0853,0.359,113.176,4,grunge,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44970,7Fma0rICvZeAECL8VoPuUO,Three Days Grace,Outsider,Right Left Wrong,57,236693,True,0.489,0.833,9,-5.348,1,0.054,0.0036,1.33e-06,0.111,0.307,135.431,4,grunge,Three Days Grace,Three Days Grace,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
44971,3KcJEOyaLDLAERlOCBhmPA,Pearl Jam,Ten,Garden,55,298933,False,0.191,0.707,7,-6.846,1,0.0345,0.0478,6.1e-05,0.295,0.179,82.7,4,grunge,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44974,3s7NKMJGgF8jKE6ICuCdBR,Linkin Park,Road to Revolution (Live at Milton Keynes),One Step Closer - Live,25,247066,False,0.353,0.979,9,-4.464,1,0.0942,4.97e-05,0.000125,0.41,0.242,94.995,4,grunge,Linkin Park,Linkin Park,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44975,6EvDZVXWWz7qWEF5ZzxRuZ,Alter Bridge,The Last Hero,My Champion,41,280746,False,0.505,0.947,6,-5.533,1,0.0546,1.06e-05,3.27e-06,0.374,0.551,115.993,4,grunge,Alter Bridge,Alter Bridge,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44985,5JjHr4GeuAERaa1qgsbv6A,Nickelback,No Fixed Address,Edge Of A Revolution,57,243053,True,0.524,0.97,2,-3.324,1,0.0454,0.00011,0.0,0.113,0.66,161.961,4,grunge,Nickelback,Nickelback,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
44987,2Cb1ZAkSUNrsrJcBhEEhFH,Shinedown,Somewhere in the Stratosphere,Burning Bright - Live from Washington State,25,233040,False,0.533,0.865,2,-3.215,1,0.039,0.00101,0.0,0.894,0.235,113.364,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44989,73VT7p1Sr2JndrZlHBQdtY,Shinedown,Somewhere in the Stratosphere,Heroes - Live from Washington State,25,210720,False,0.196,0.992,7,-2.031,1,0.208,2.97e-05,0.000335,0.872,0.378,168.818,4,grunge,Shinedown,Shinedown,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44992,0bORa4VpL8NzyMXEI6UFGK,Foo Fighters,"Echoes, Silence, Patience & Grace",Long Road To Ruin,60,224880,False,0.401,0.888,0,-3.793,1,0.0401,0.000367,0.0,0.12,0.365,146.781,4,grunge,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
44994,3axNapUfpLoNy74EgIC26f,Foo Fighters,00050525 Live in Roswell,"This Is A Call - Live at Walker Air Force Base, Roswell, NM - June 2005",25,269200,False,0.288,0.979,4,-5.42,0,0.105,0.00208,1.91e-05,0.943,0.357,159.302,4,grunge,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
46007,09KVvb0849JV9TRFpTiY0l,Scooter;Timmy Trumpet,Paul Is Dead,Paul Is Dead,57,174291,False,0.504,0.891,6,-4.175,0,0.126,0.33,8.65e-06,0.191,0.295,169.886,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46022,2tjkrsxIGGJzJAnaUHYjtQ,Scooter,20 Years of Hardcore (Remastered),Call Me Mañana,32,219946,False,0.513,0.999,9,-5.894,0,0.166,0.00217,0.105,0.697,0.156,143.039,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46027,1XkFtuJTzttOXoUh1OULxV,Scooter,20 Years of Hardcore (Remastered),Behind the Cow,30,214480,False,0.295,0.986,6,-5.359,1,0.287,0.000909,0.215,0.324,0.237,139.98,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46032,0fNjlceNOHc5q5oaOfmhFR,Scooter,20 Years of Hardcore (Remastered),Shake That!,31,196480,False,0.56,0.967,8,-5.115,1,0.079,0.000302,0.186,0.365,0.619,130.044,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46038,0I10YQIht7W3fPvLlhQvkL,Scooter,Scooter Forever,In Rave We Trust - Amateur Hour,31,195146,False,0.567,0.915,7,-5.762,0,0.0315,0.00094,0.377,0.292,0.546,145.018,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46067,68NW6s726X22J4t8sy7Feo,Scooter,20 Years of Hardcore (Remastered),The Only One,28,211785,False,0.505,0.973,9,-4.703,0,0.0919,0.00136,0.000114,0.185,0.293,134.94,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46073,6NVWgolOTVoXggsQehPutL,Scooter,20 Years of Hardcore (Remastered),David Doesn't Eat,29,216666,False,0.515,0.938,10,-4.434,1,0.0912,4.18e-05,0.00103,0.804,0.502,141.982,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46074,4WRwhaBx0DgjkD5S9jinUL,Scooter,Under the Radar over the Top,Where The Beats...,27,231288,False,0.531,0.929,11,-4.882,1,0.0504,0.0571,0.325,0.378,0.205,150.02,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46084,5Kxk0Jj1oMhMNw3xzt6wr1,Scooter,20 Years of Hardcore (Remastered),And No Matches,28,212373,False,0.528,0.973,7,-4.118,1,0.0367,0.0316,0.31,0.824,0.814,145.027,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46085,2GoUDI71TEHEirljYfoCYM,Scooter,20 Years of Hardcore (Remastered),C'est bleu,27,191266,False,0.497,0.921,0,-5.072,1,0.0443,0.0727,0.000187,0.362,0.375,150.955,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46090,50ff07HwM6r1LbTgVYpsB1,Scooter,24 Carat Gold,Friends - Single Edit,27,190800,False,0.346,0.824,7,-13.465,1,0.038,0.00043,0.917,0.286,0.513,176.129,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46103,5k8kM7FMh07pr7R97VR7SY,Scooter;Jebroer,Scooter Forever,My Gabber,49,173973,True,0.559,0.85,7,-7.735,0,0.131,0.00637,0.0,0.154,0.277,154.976,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46115,0RU3sUD0wsMTKSV4gvppOS,Scooter,Nessaja,Nessaja,26,208933,False,0.492,0.901,2,-7.03,1,0.045,0.00139,0.0486,0.186,0.104,143.014,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46117,0CMFmZVu2ChSHuGu1tzhjG,Scooter,Back In The U.K.,Back In The U.K.,26,206626,False,0.472,0.952,7,-7.121,1,0.0657,0.00148,0.00257,0.362,0.335,180.005,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46122,1AfCr2crYk0KtVxUqDbhDX,Scooter,The Sound Above My Hair,The Sound Above My Hair - Radio Edit,25,215547,False,0.422,0.98,9,-6.058,1,0.0839,0.000321,0.0234,0.905,0.332,147.953,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46123,3ES5cayNFARmE8AkATTE0V,Scooter,20 Years of Hardcore (Remastered),I'm Your Pusher,25,228800,True,0.425,0.998,11,-4.651,0,0.0809,4.26e-05,0.036,0.371,0.362,144.002,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46124,6Dlvlcn0fpFaGIsb86hFbA,Scooter,20 Years of Hardcore (Remastered),Let Me Be Your Valentine,25,229560,False,0.431,0.991,7,-4.489,1,0.156,0.000277,0.00129,0.254,0.219,169.937,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46125,1FHSae2wuM252M67ehMApX,Scooter,Call Me Manana,Call Me Manana - Heavy Horses Radio,26,229826,False,0.507,0.999,9,-6.9,0,0.098,0.00306,0.0968,0.719,0.105,143.023,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46131,4dw78431bSpfPg4SfVWQNr,Scooter,It's a Biz (Ain't Nobody),It's a Biz (Ain't Nobody) - Extended,26,340673,False,0.685,0.85,6,-4.303,0,0.141,0.000208,2.05e-05,0.0493,0.618,129.997,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46134,4q3PSUb7HxCrXvXutLiv2p,Scooter,Jumping All Over the World (20 Years of Hardcore Expanded Edition) [Remastered],I'm Lonely - Remastered,26,211600,False,0.454,0.903,8,-3.89,1,0.0374,0.0135,0.544,0.287,0.179,143.051,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46144,7Ds7GEIdCocSvO8NqHieuB,Scooter,Jumping All Over the World (20 Years of Hardcore Expanded Edition) [Remastered],And No Matches - Remastered,26,211226,False,0.565,0.981,7,-3.85,1,0.0372,0.0864,0.297,0.793,0.779,145.012,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46149,47d5lYjbiMy0EdMRV8lRou,Scooter,Scooter Forever,The Darkside,27,173160,False,0.647,0.921,2,-7.294,1,0.185,0.000939,0.371,0.131,0.171,137.981,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46167,0OpsdOxCH5frtDmBNRQDEF,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),The Logical Song - Radio Edit [Remastered],62,234055,False,0.519,0.938,6,-6.244,0,0.0377,0.00103,0.103,0.472,0.501,144.006,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46170,4zuOfLxlC4lbrF08AsEHcl,Scooter,The Age Of Love,The Age Of Love,25,228573,False,0.534,0.982,0,-7.233,0,0.0637,0.0042,0.133,0.912,0.227,140.551,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46173,0OwpHcn7HdJUIR13F6vP2y,Scooter,J'Adore Hardcore,J'Adore Hardcore - Radio Edit,25,227811,False,0.498,0.934,7,-4.896,1,0.055,0.00866,0.0183,0.695,0.21,149.935,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46174,1910z5NqrGoJ8SuKWNu19D,Scooter,I Want You to Stream!,Bora Bora Bora - Live,25,230250,False,0.726,0.875,9,-5.957,0,0.193,0.203,0.00151,0.568,0.523,139.955,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46175,43YyNNHYYkSUIlOH0kx9Rw,Scooter,20 Years of Hardcore (Remastered),We Are the Greatest,25,207266,False,0.61,0.983,1,-5.69,1,0.0804,0.0168,0.129,0.958,0.488,136.984,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46181,6i0wndZVw6XgWJZQfaUAK7,Scooter,Suavemente,Suavemente - Radio Edit,24,215213,False,0.519,0.988,11,-5.092,0,0.0513,0.000161,0.00424,0.343,0.344,139.994,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46183,6dXkRum1Z1YKCMBi2n90Oc,Scooter,Move Your Ass!,Move Your Ass! (Original Mix),25,350533,False,0.48,0.931,7,-10.516,0,0.0774,0.011,0.000655,0.381,0.274,160.95,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46192,1F28KJUG8ql70ypUCMFfC6,Scooter,The Fifth Chapter (SPY Version),Can't Stop the Hardcore,24,214545,False,0.483,0.837,7,-4.336,1,0.0606,0.0018,1.36e-06,0.441,0.229,149.318,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46193,6pwdIgpsYkoRYpZAkmxGc7,Scooter,Scooter Forever,Wild and Wicked,25,178320,False,0.516,0.879,6,-6.457,0,0.0829,6.79e-05,0.156,0.518,0.819,140.078,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46195,4YyMFHKzTX7dbotgEYRxNa,Scooter,Jumping All Over The World,The Question Is What Is The Question?,24,226159,False,0.602,0.936,7,-6.473,1,0.0397,0.0218,0.356,0.321,0.893,142.036,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46199,6caNnZ1eRwa4VmjicpxnOf,Scooter,Encore - Live and Direct,Posse (I Need You On the Floor),24,303546,False,0.53,0.997,8,-4.707,0,0.0946,0.0938,0.000903,0.961,0.203,139.569,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46205,7cR6SJQLubZTtIrAgteiec,Scooter,24 Carat Gold,The Logical Song,59,234933,False,0.523,0.888,6,-8.715,0,0.0359,0.00112,0.0692,0.46,0.534,144.021,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46208,2zhGnnDewN4kBsVzbqjBtX,Scooter,Encore - Live and Direct,Nessaja,61,208933,False,0.492,0.901,2,-7.03,1,0.045,0.00139,0.0486,0.186,0.104,143.014,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46215,3a9oq0UWwO76fn9TjRWa0u,Scooter,Under the Radar over the Top,State Of Mind,24,210246,False,0.456,0.929,11,-6.849,0,0.0661,0.0779,0.0067,0.411,0.18,147.998,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46221,31JhTEAWmmhZIZTm40pQZr,Scooter,No Time To Chill,How Much Is The Fish?,60,227000,False,0.53,0.994,2,-9.629,0,0.0615,0.000592,0.00708,0.364,0.681,139.992,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46222,3e2dvkOLVW1415ebR5cJ5v,Scooter,Music for a Big Night Out,"I'm a Raver, Baby",24,196752,False,0.478,0.957,6,-4.658,1,0.0533,0.00901,0.0458,0.33,0.335,150.058,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46228,6e3hBwrJbd0TODGVBca7dg,Scooter,I'm Your Pusher,I'm Your Pusher,23,240626,False,0.481,0.997,11,-6.579,0,0.0536,0.000263,0.00802,0.359,0.396,143.983,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46234,3hmEg6BPC7g2hiFUPjM7Vf,Scooter,No Time to Chill (20 Years of Hardcore Expanded Editon) [Remastered],How Much Is the Fish? - Remastered,23,225781,False,0.492,0.999,2,-4.491,0,0.0872,0.00106,0.116,0.664,0.55,140.033,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46244,39z10NfTF7fnJusSFhl8CX,Scooter,Scooter Forever,Foreplay,23,104440,False,0.609,0.594,10,-8.197,0,0.0369,0.0661,0.84,0.231,0.372,137.997,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46246,6kamBFvGZvG005EjaNCy7b,Scooter,Push the Beat for This Jam (The Second Chapter),Fuck the Millennium,23,254226,True,0.582,0.999,0,-6.175,1,0.067,0.0119,0.277,0.824,0.156,144.983,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46268,5vghJoBQ4OcRYZEaitoelE,Scooter,Do Not Sit If You Can Dance (Extended Mix),Do Not Sit If You Can Dance,23,188965,False,0.501,0.963,5,-3.77,1,0.0477,0.00148,0.154,0.381,0.226,152.988,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46274,2Nl33NIFfAiDgnZ8p5X2YN,Scooter,Music for a Big Night Out,Black Betty,22,214833,False,0.713,0.929,11,-4.35,0,0.133,0.00323,0.168,0.0866,0.545,132.013,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46281,4VuCcgOb0keWdhZDu7p7pH,Scooter,I Want You to Stream!,Maria (I Like It Loud) - Live,22,301000,False,0.624,0.956,8,-5.468,1,0.216,0.0123,0.000144,0.606,0.589,142.681,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46287,4e14E9xoK5VZlnZOv0PEZF,Scooter,Back to the Heavyweight Jam (20 Years of Hardcore Expanded Editon) [Remastered],Faster Harder Scooter - Remastered,23,225950,False,0.523,0.941,0,-7.388,1,0.038,6.99e-06,0.889,0.978,0.201,144.975,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46288,3PSPdEN6YwLdLTnOVcuFLT,Scooter,Mind the Gap (20 Years of Hardcore - Expanded Edition) [Remastered],Shake That! - Remastered,22,196933,False,0.543,0.967,10,-5.142,0,0.0751,0.000286,0.0755,0.363,0.605,130.049,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46289,17NjGRyeLReOfxpq3hQAMv,Scooter;Vicky Leandros,C'est Bleu,C'est Bleu - Radio Edit,23,191059,False,0.507,0.917,0,-5.256,1,0.0452,0.0664,0.000145,0.365,0.401,150.974,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46291,58hlf5TJpGLCKxmEjlfi33,Scooter,Jumping All Over The World,Cambodia,23,323932,False,0.578,0.995,6,-6.538,0,0.0401,0.000336,0.813,0.282,0.713,144.998,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46307,3df94kMzHJKdMIbLTxVSFF,Scooter,And No Matches,And No Matches - Radio,22,211620,False,0.581,0.959,7,-5.528,1,0.037,0.143,0.186,0.872,0.765,145.004,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46331,15pX6p0lfktx02ehPQCU3y,Scooter,Groundhog Day (The Mixes),Groundhog Day,21,173941,False,0.466,0.98,7,-4.251,0,0.105,0.00436,7.35e-06,0.37,0.173,155.021,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46339,5EjBRHkUGzyeGWft70QWpv,Scooter,The Ultimate Aural Orgasm (20 Years of Hardcore - Expanded Edition) [Remastered],Behind the Cow - Remastered,21,215573,False,0.254,0.984,6,-5.29,1,0.298,0.000871,0.198,0.305,0.249,139.986,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46342,0P3zuQ8l5QowgBly7uuAwg,Scooter,Jumping All Over the World - Whatever You Want,Enola Gay,22,239491,False,0.557,0.951,7,-5.286,1,0.0372,0.0159,0.718,0.391,0.682,145.002,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46347,7Lbyw1dTVCTcLCBZeYw58S,Scooter,Scooter Forever,Lost in Love,22,212680,False,0.662,0.935,4,-7.977,0,0.0455,0.000576,0.906,0.285,0.102,140.006,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46366,5KKDgrEcyMPbmKrfLZyqqv,Scooter,The Only One,The Only One,21,212503,False,0.502,0.969,9,-5.238,0,0.0892,0.0013,9.41e-05,0.134,0.29,134.941,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46370,6rlkrlms9hE0MnsC2L2PPH,Scooter,Under the Radar Over the Top (20 Years of Hardcore Expanded Edition) [Remastered],J'adore Hardcore - Remastered,21,256000,False,0.524,0.907,7,-5.209,1,0.0526,0.0164,0.0234,0.754,0.337,150.003,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46371,03p5gFlILjBgrKC9iP1wb1,Scooter,I Want You to Stream!,Which Light Switch Is Which? - Live,21,269375,False,0.556,0.962,5,-5.485,0,0.075,0.0216,0.00126,0.345,0.0969,149.994,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46374,1GFS7VMSTiLx90BYBL2XnK,Scooter,Friends,Friends (Original Mix),20,280893,False,0.351,0.829,1,-14.381,1,0.0375,0.000419,0.924,0.402,0.431,176.005,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46375,7dBq5EB5ZYNbbcXnPMiCY4,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),Pulstar - Remastered,21,272021,False,0.531,0.994,5,-6.403,0,0.0362,0.000743,0.876,0.118,0.415,138.013,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46392,7afsqWivyUQItDM4bDtRvF,Scooter,24 Carat Gold,Fire,21,183093,False,0.529,0.99,7,-8.993,1,0.0636,0.0014,0.00472,0.277,0.545,141.997,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46395,00yLfREo2rRXlTXvGBgc7p,Scooter,24 Carat Gold,Endless Summer,21,194333,False,0.449,0.95,0,-11.134,1,0.0794,0.0083,0.00317,0.564,0.113,162.001,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46396,6OMXSw3eSwgEOxRmvtPDGU,Scooter,J'adore Hardcore,J'adore Hardcore - Extended Mix,21,339768,False,0.537,0.871,7,-5.457,1,0.0498,0.00428,0.0745,0.163,0.166,149.98,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46399,1WVWPKfldtl8lDs9e6YRA4,Scooter,Scooter Forever,Symmetry C,21,219600,False,0.495,0.917,1,-7.974,1,0.0297,8.89e-05,0.847,0.339,0.203,140.014,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
46448,7iDFvK8xXEAsKymxVOmcx9,Scooter,Scooter Forever,Unfuture,20,193093,False,0.716,0.874,7,-7.264,1,0.0365,0.00528,0.941,0.19,0.324,140.021,4,happy,Scooter,Scooter,Alemania,Europa,Europa (no anglosajona)
